,timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
48,1545365606,33.0899,162.7376,0.045520999519452654,0.004078052534832768,0.242636462062404,0.01653198667439271,0.014824751045522059,-1.4080554520872923
49,1545365616,32.6517,163.268,0.04587699856593325,0.005339317053065138,0.238798837069862,0.01653198667439271,0.014816350069456762,-1.4080554520872923
50,1545365626,32.2109,163.7927,0.04621671951751435,0.006591663209827011,0.2349944036271048,0.01653198667439271,0.01480793973681469,-1.4080554520872923
51,1545365636,31.7677,164.312,0.04654154056234994,0.007833942850976603,0.2312242202452219,0.01653198667439271,0.014799520525695362,-1.4080554520872923
52,1545365646,31.3219,164.8259,0.04685394820316985,0.009065087136554522,0.2274861163839685,0.01653198667439271,0.014791092872353091,-1.4080554520872923
53,1545365656,30.8738,165.3345,0.04715535601003157,0.01028363145912154,0.2237817921194966,0.01653198667439271,0.014782657138987403,-1.4080554520872923
54,1545365666,30.4234,165.838,0.04744765464214562,0.0114886361528018,0.22011038742458447,0.01653198667439271,0.014774213644661275,-1.4080554520872923
55,1545365676,29.9707,166.3365,0.047732829171797886,0.01267906322745704,0.2164709556582341,0.01653198667439271,0.014765762651849491,-1.4080554520872923
56,1545365686,29.5159,166.83,0.048012597483202864,0.013853555992442168,0.21286401301849808,0.01653198667439271,0.014757304363628225,-1.4080554520872923
57,1545365696,29.0589,167.3188,0.04828887546515179,0.0150115418817367,0.20928757136596216,0.01653198667439271,0.014748838931198225,-1.4080554520872923
58,1545365706,28.6228,167.7787,0.04854992697521288,0.01609515359723212,0.2059176853651046,0.01653198667439271,0.01474036644881141,-1.4080554520872923
59,1545365716,28.1618,168.2584,0.048824647309193336,0.017217756632385495,0.2023991101281906,0.01653198667439271,0.01473188730167325,-1.4080554520872923
60,1545365726,27.6989,168.7335,0.049101162218060435,0.018320717264442704,0.19890913430734544,0.01653198667439271,0.014723401131005443,-1.4080554520872923
61,1545365736,27.2341,169.2043,0.04938106805333678,0.019403511531590385,0.19544614123217305,0.01653198667439271,0.01471490787270305,-1.4080554520872923
62,1545365746,26.7674,169.6708,0.049666251628845,0.020465291052169488,0.19200831826442075,0.01653198667439271,0.014706407415196297,-1.4080554520872923
63,1545365756,26.2989,170.1331,0.04995825601832632,0.021505272150759803,0.1885945431117362,0.01653198667439271,0.014697899590779474,-1.4080554520872923
64,1545365766,25.8287,170.5914,0.05025845015974906,0.022522836152958445,0.18520363557252045,0.01653198667439271,0.014689384185710568,-1.4080554520872923
65,1545365776,25.3568,171.0456,0.05056864947184864,0.02351718979186189,0.1818333630639892,0.01653198667439271,0.014680860945471653,-1.4080554520872923
66,1545365786,24.8833,171.49599999999995,0.05088996724753608,0.02448793133691831,0.17848239568339908,0.01653198667439271,0.014672329561705588,-1.4080554520872923
67,1545365796,24.4081,171.9426,0.051224125553002715,0.02543459221943508,0.17514758098818545,0.01653198667439271,0.01466378969302486,-1.4080554520872923
68,1545365806,23.9314,172.3856,0.05157201026922709,0.0263566603635977,0.17182812524791122,0.01653198667439271,0.014655240947336815,-1.4080554520872923
69,1545365816,23.4532,172.8249,0.05193509660529634,0.027253591685776308,0.1685213648605893,0.01653198667439271,0.014646682906172085,-1.4080554520872923
70,1545365826,22.9735,173.2608,0.052314320245358266,0.02812529065152213,0.1652248815789205,0.01653198667439271,0.014638115107611644,-1.4080554520872923
71,1545365836,22.4925,173.6932,0.05271059201391454,0.028971151952157482,0.16193737199362965,0.01653198667439271,0.014629537062435059,-1.4080554520872923
72,1545365846,22.01,174.1223,0.0531251015089152,0.029791294967194137,0.1586546573332336,0.01653198667439271,0.01462094825447466,-1.4080554520872923
73,1545365856,21.5261,174.5483,0.053558392823436274,0.030585596955122887,0.15537482343600392,0.01653198667439271,0.014612348133242806,-1.4080554520872923
74,1545365866,21.041,174.9712,0.05401091356655058,0.031353745856384466,0.15209647256342165,0.01653198667439271,0.014603736132555759,-1.4080554520872923
75,1545365876,20.5546,175.391,0.05448352821028268,0.03209578082674933,0.14881583829605918,0.01653198667439271,0.01459511167325454,-1.4080554520872923
76,1545365886,20.067,175.8079,0.054976398928352536,0.03281177824961673,0.14553088489390267,0.01653198667439271,0.014586474151497926,-1.4080554520872923
77,1545365896,19.5782,176.2219,0.05548994249475603,0.03350181997532528,0.1422385540578059,0.01653198667439271,0.014577822959283919,-1.4080554520872923
78,1545365906,19.0883,176.6332,0.05602405056798915,0.03416610714035544,0.1389367900129629,0.01653198667439271,0.014569157477149831,-1.4080554520872923
79,1545365916,18.5973,177.0418,0.05657886015121584,0.03480485647593217,0.13562251793897098,0.01653198667439271,0.01456047708961939,-1.4080554520872923
80,1545365926,18.1053,177.4477,0.057154166986191135,0.03541828237761857,0.13229344444434432,0.01653198667439271,0.014551781178180087,-1.4080554520872923
81,1545365936,17.6123,177.8511,0.05774962695314927,0.03600685812395027,0.12894677863138476,0.01653198667439271,0.014543069131276025,-1.4080554520872923
82,1545365946,17.1182,178.2521,0.058365049148604735,0.03657112546596703,0.12557884189357318,0.01653198667439271,0.014534340348692274,-1.4080554520872923
83,1545365956,16.6232,178.6507,0.05899959463785215,0.03711141735670982,0.12218823592442213,0.01653198667439271,0.014525594237258068,-1.4080554520872923
84,1545365966,16.1273,179.0471,0.059652495679081714,0.037628370541532216,0.11877232032709413,0.01653198667439271,0.014516830229541129,-1.4080554520872923
85,1545365976,15.6305,179.4412,0.06032310209671238,0.038122547951595566,0.11532810139393987,0.01653198667439271,0.014508047782144253,-1.4080554520872923
86,1545365986,15.1328,179.8333,0.061010284852815726,0.03859472629756455,0.11185322740706136,0.01653198667439271,0.014499246372292425,-1.4080554520872923
87,1545365996,14.6343,-179.7767,0.06171290804833485,0.03904551565677907,0.10834568568375756,0.01653198667439271,0.014490425512015497,-1.4080554520872923
88,1545366006,14.135,-179.3886,0.0624296573278702,0.039475749159900604,0.10480319215390298,0.01653198667439271,0.014481584748234888,-1.4080554520872923
89,1545366017,13.635,-179.0025,0.06315912059937506,0.039886153663331335,0.10122396996101,0.01653198667439271,0.01447272366822939,-1.4080554520872923
90,1545366026,13.1593,-178.6374,0.06386258546010687,0.040258534380666025,0.09778737064842326,0.01653198667439271,0.014463841902397002,-1.4080554520872923
91,1545366036,12.6578,-178.2547,0.06461256587269626,0.040633003144826235,0.0941295623411821,0.01653198667439271,0.014454940182670325,-1.4080554520872923
92,1545366046,12.1557,-177.8737,0.06537032557230665,0.04099031508224613,0.09042984694134616,0.01653198667439271,0.014446017187497497,-1.4080554520872923
93,1545366056,11.653,-177.4943,0.06613404838072201,0.041331461817893135,0.08668649432852751,0.01653198667439271,0.01443707269759684,-1.4080554520872923
94,1545366066,11.1497,-177.1164,0.06690182347530554,0.04165745749844146,0.08289793597936412,0.01653198667439271,0.014428106548948763,-1.4080554520872923
95,1545366076,10.6458,-176.7401,0.06767178717455102,0.041969317569833256,0.0790624728558817,0.01653198667439271,0.014419118635586632,-1.4080554520872923
96,1545366086,10.1414,-176.3651,0.06844152311131796,0.04226806289350852,0.07518006432129072,0.01653198667439271,0.014410108908224337,-1.4080554520872923
97,1545366096,9.6365,-175.9915,0.06920902055822248,0.04255474476774684,0.07124939247427417,0.01653198667439271,0.014401077390301316,-1.4080554520872923
98,1545366106,9.131,-175.61900000000003,0.06997214462060525,0.04283049755838264,0.06726902153531637,0.01653198667439271,0.014392024166227669,-1.4080554520872923
99,1545366116,8.6251,-175.2478,0.07072843912348648,0.043096283427715536,0.06323965637592066,0.01653198667439271,0.014382949385162113,-1.4080554520872923
100,1545366126,8.1188,-174.8776,0.07147549434107209,0.04335318227326265,0.0591611696965613,0.01653198667439271,0.01437385326992339,-1.4080554520872923
101,1545366136,7.612,-174.5085,0.07221131241948442,0.043602315642187126,0.05503210925028003,0.01653198667439271,0.014364736115886576,-1.4080554520872923
102,1545366146,7.1049,-174.1404,0.07293318547416777,0.04384464441258743,0.050854286686127535,0.01653198667439271,0.014355598279057462,-1.4080554520872923
103,1545366156,6.5974,-173.7732,0.07363897143229238,0.044081266045988735,0.04662694626637861,0.01653198667439271,0.01434644019628508,-1.4080554520872923
104,1545366166,6.0896,-173.4069,0.07432622486576945,0.044313164056325516,0.042351249750773284,0.01653198667439271,0.014337262369142819,-1.4080554520872923
105,1545366176,5.5815,-173.0413,0.07499258682943305,0.04454133637886643,0.03802791557158933,0.01653198667439271,0.01432806537237929,-1.4080554520872923
106,1545366186,5.0731,-172.6764,0.07563584340683717,0.04476676844547597,0.033657558743877575,0.01653198667439271,0.014318849851472585,-1.4080554520872923
107,1545366196,4.5645,-172.3122,0.07625365600047934,0.04499036803973052,0.02924195509502265,0.01653198667439271,0.014309616518302731,-1.4080554520872923
108,1545366206,4.0557,-171.9486,0.07684385183246313,0.04521305141603476,0.02478225156774579,0.01653198667439271,0.014300366154493366,-1.4080554520872923
109,1545366216,3.5467,-171.5856,0.07740437346798751,0.04543570979785359,0.02027962333053268,0.01653198667439271,0.01429109960664424,-1.4080554520872923
110,1545366227,3.0375,-171.2229,0.07793305690490049,0.045659159239919415,0.015735837344830424,0.01653198667439271,0.014281817782850427,-1.4080554520872923
111,1545366237,2.5282,-170.8607,0.07842796558088344,0.04588418219392151,0.011153109284898636,0.01653198667439271,0.014272521655699984,-1.4080554520872923
112,1545366247,2.0188,-170.4988,0.07888717067368295,0.04611152033776272,0.006533388277758415,0.01653198667439271,0.014263212255271487,-1.4080554520872923
113,1545366257,1.5093,-170.1372,0.07930894923112758,0.04634189589150785,0.0018784772712750234,0.01653198667439271,0.014253890668995312,-1.4080554520872923
114,1545366267,0.9997,-169.7757,0.07969155944873108,0.04657595703145897,-0.0028094104238278,0.01653198667439271,0.014244558035510418,-1.4080554520872923
115,1545366277,0.4901,-169.4143,0.08003337306736025,0.04681427462567325,-0.007527197138017801,0.01653198667439271,0.014235215545086638,-1.4080554520872923
116,1545366287,-0.0196,-169.0531,0.08033315379275874,0.04705749865074176,-0.012273883922082821,0.01653198667439271,0.014225864435902603,-1.4080554520872923
117,1545366296,-0.5037,-168.7099,0.08057749774212575,0.04729343200835698,-0.01680545281361561,0.01653198667439271,0.014216505982985503,-1.4080554520872923
118,1545366306,-1.0133,-168.3486,0.08079116764732269,0.047547455480858265,-0.021598159442043963,0.01653198667439271,0.014207141778488806,-1.4080554520872923
119,1545366316,-1.5228,-167.9872,0.08095902975442182,0.04780763719917922,-0.026410341013166944,0.01653198667439271,0.014197772837688782,-1.4080554520872923
120,1545366326,-2.0322,-167.6256,0.08108012454181113,0.048074341338882144,-0.03123936138518595,0.01653198667439271,0.01418840054587383,-1.4080554520872923
